mcsa_id,best_model,aic.fit1,r.sq.fit1,dev.expl.fit1,aic.fit2,r.sq.fit2,dev.expl.fit2,aic.fit12,r.sq.fit12,dev.expl.fit12,rmse_lrmsf.fit1,rmse_lrmsf.fit2,rmse_lrmsf.fit12,rmse_dactive.fit1,rmse_dactive.fit2,rmse_dactive.fit12,range_s1,range_s2,range_s2_rel,range_s1_rel,shapley_lrmsf,shapley_dactive,prop_lrmsf,prop_dactive
216,fit12,507.95459930571246,0.405,0.4111443178520298,571.2708758575137,0.2373,0.24446532428267106,499.4685552191159,0.4279,0.437336685542701,0.04190829113145245,0.3028041265442642,0.03860521361007389,0.13825307955823418,0.055589878858235665,0.07302962543286366,2.306584362838252,0.7955547249793624,0.2564535961986937,0.7435464038013063,0.3020078395560299,0.1353288459866711,0.6905614130707135,0.3094385869292865
252,fit12,388.90505023187575,0.4461,0.4564862320226029,343.1918764273967,0.5385,0.5433514366373856,324.5521538544503,0.5778,0.5871025135416493,0.03954273363551053,0.10554389401762021,0.04081739501970123,0.18616634236636054,0.035227009886967135,0.028232815153217752,1.19525387290853,1.7049520875929076,0.5878727617324551,0.41212723826754494,0.2501186544634333,0.33698385907821604,0.42602211486817243,0.5739778851318276
257,fit12,377.2846818347696,0.5212,0.5243274298176215,529.9541346644074,0.2666,0.2724158960127755,366.73278786830616,0.5441,0.5562183089101781,0.030301336319189257,0.23938320824191406,0.014404215638265582,0.06647502243268133,0.029010599565228473,0.036004961001332006,2.459885669869797,1.2897613868279727,0.34396874354458223,0.6560312564554177,0.40406492135751204,0.15215338755266605,0.7264502352488422,0.27354976475115783
258,fit1,373.7616325279337,0.3098,0.3139735934575371,455.74794993758735,0.0406,0.047761926927047234,375.74098053489786,0.3071,0.314226414062441,0.03592209572016818,0.30550111526954304,0.034950388182314454,0.1600345152632358,0.08624319432174893,0.16025142881184637,2.0928020248726855,2.4525110230079985e-7,1.1718789959373154e-7,0.9999998828121005,0.29021904029646545,0.024007373765975563,0.9235984860228683,0.07640151397713171
290,fit1,233.92548148471246,0.5312,0.5358831588710212,350.8106736053571,0.1666,0.1753383788927761,235.80261585488753,0.5292,0.5362316486602995,0.029429764913226752,0.30661048159716847,0.028900393717011235,0.05353433928328916,0.051659268459846384,0.053931288779953936,2.6462410354237926,0.0317023564921068,0.011838322119806188,0.9881616778801939,0.44838821431927234,0.08784343434102718,0.8361837937755225,0.16381620622447748
328,fit1,306.6419459515246,0.2922,0.3074011703224015,337.6211965028504,0.1544,0.15886183216153218,310.40444397706267,0.272,0.2813142693585292,0.06802279069150136,0.19297750932713859,0.10585638943347195,0.059044234097148984,0.037058619159262424,0.04477315624068579,1.6645768561863832,0.3835837804578921,0.18728207817056733,0.8127179218294327,0.21492680375969925,0.06638746559882995,0.7640096048088463,0.23599039519115364
351,fit12,690.1443065322535,0.2922,0.3009807991312039,682.9446123537155,0.3045,0.3101069598721555,649.7684055694691,0.3767,0.3881767980158512,0.06913827419686092,0.24055131211750924,0.10808682723596584,0.19793597191503928,0.04257837138616189,0.03800619773520878,2.0960849718475645,1.986267962310247,0.4865497898750426,0.5134502101249573,0.1895253186374498,0.19865147937840139,0.48824483999610546,0.5117551600038945
362,fit12,191.97788047270262,0.1655,0.17342340989475383,155.66708504684135,0.4057,0.41138116149643195,110.90392360041878,0.61240000000000006,0.6197291637533268,0.08194205551883794,0.30497996949191875,0.08917723557531655,0.4391318995114077,0.10830764362412633,0.09168756224618756,1.209065328584413,1.9734243312882473,0.6200882146360875,0.3799117853639125,0.19088570607582434,0.4288434576775024,0.30801472197910523,0.6919852780208947
376,fit12,767.9460592903918,0.1952,0.2009243397641756,771.670423672789,0.1831,0.18540883170040875,755.4416489941384,0.2245,0.231109324187161,0.06393856825591843,0.14462276824750805,0.07774390451543353,0.1292585023522187,0.07321450409885956,0.04693476301400776,1.3355209473144887,1.1784497850750058,0.4687603439022162,0.5312396560977838,0.12331241612546393,0.10779690806169709,0.5335674644853399,0.4664325355146602
394,fit12,381.59325926727945,0.5111,0.5216440222097681,505.8749723326199,0.1858,0.19568043863628934,364.12642952646297,0.5496,0.5646852805807578,0.029562148370986818,0.4111177225914003,0.032947349352381305,0.165758095938046,0.07578088515747264,0.07799318645148473,2.6554789467908235,0.7095386365601999,0.2108573340213016,0.7891426659786984,0.4453244320771183,0.11936084850363952,0.7886241192954749,0.21137588070452504
444,fit12,759.3087417389647,0.3289,0.33115283170375626,767.6093211984303,0.3183,0.3231391313799771,703.1907668235556,0.4152,0.42033572887492615,0.05230193841695099,0.19053863646489827,0.03230915638896301,0.18898008521238696,0.03823687193782778,0.040082190252147744,1.6067524472521084,1.1958976869868403,0.42670245293088743,0.5732975470691126,0.21417471459935267,0.20616101427557348,0.5095324995869714,0.4904675004130285
462,fit12,198.7184232454447,0.5671,0.5706800457219383,235.34190556214395,0.449,0.45820806652101653,189.22020574756462,0.5978,0.604874232210941,0.06808307483506483,0.2110309339063951,0.05803930361434261,0.10913977861568916,0.05309577716607511,0.045243037667531516,1.9126548514976218,0.8482652729533319,0.3072400629924131,0.692759937007587,0.3586731057059314,0.24620112650500964,0.5929713758757861,0.407028624124214
467,fit12,444.43402761830873,0.5012,0.5058498010191468,605.3469148611069,0.1158,0.11894257092071854,444.433847178718,0.5012,0.5058685277022533,0.0462008875130765,0.37772229346195196,0.04611036683733361,0.10387722423271609,0.048789769079722066,0.10390343294409789,2.4120610408372323,6.197650116565288e-7,2.569440996387239e-7,0.9999997430559003,0.4463878789003408,0.05948064880191254,0.8824187599254605,0.11758124007453961
480,fit12,552.6359296418003,0.3068,0.3093554055523555,612.8433931914681,0.1772,0.1881438493337806,540.336428702706,0.3335,0.33749132396013487,0.05944649617444961,0.26980621163458524,0.08686913336168228,0.12125171757327811,0.07307202070546105,0.0681247055217588,2.2892885077889016,0.6379641916814669,0.21793956900164257,0.7820604309983574,0.2293514400893549,0.10813988387077997,0.6795772922341741,0.3204227077658259
597,fit1,340.48667324425213,0.3905,0.3975129185671293,433.60322566102315,0.0407,0.05461527502614343,342.4837654358217,0.3877,0.39796014118812967,0.057257936592156944,0.37804954517884115,0.054828842820437644,0.1303692717037945,0.1170852034499571,0.13048586110100086,1.8484561421836372,7.121350005709704e-7,3.852591954782042e-7,0.9999996147408046,0.3704288923645578,0.02753124882357191,0.9308190796661797,0.06918092033382038
681,fit1,675.9456569918486,0.3976,0.40392237306700146,773.4653825434975,0.1627,0.17354567633262508,675.948832025895,0.3975,0.40383585327405974,0.09544652077741814,0.4247724582550837,0.09575151153823354,0.19496938727284702,0.06367247575892962,0.19474820184661237,3.818794602359926,6.082768064397076e-7,1.5928500296256675e-7,0.999999840714997,0.31710627500421806,0.08672957826984168,0.7852355664642203,0.21476443353577968
693,fit12,232.88675724784602,0.3927,0.40141252483245643,238.11719633244056,0.3651,0.3738446486801414,189.86298807436899,0.5876,0.6044934550415987,0.11835427871464876,0.39347664371021523,0.06921012890380042,0.34898772426071356,0.10287207245524252,0.06089256531985468,1.6067228726271774,1.6825165417343544,0.5115214582398966,0.4884785417601033,0.31603066559695686,0.2884627894446418,0.5228024604091188,0.4771975395908811
749,fit1,690.1528738230786,0.2837,0.2897865298653724,791.9276103317583,-0,-5.16854459337176e-13,690.2619740164287,0.2833,0.2893811962198636,0.05152497625054988,0.46309597667593067,0.05430515616772372,0.2158230917028477,0.20617059276667518,0.2164377956408947,1.9261980876499687,7.0568630084328854e-12,3.663622684319379e-12,0.9999999999963364,0.2895838630428764,-2.0266682301283762e-4,1.000700345515397,-7.003455153971274e-4
814,fit12,219.05753800368802,0.433,0.43893476709311013,261.6421059649803,0.3065,0.3127344787819933,196.4848106823184,0.4922,0.4997429852758588,0.034711227378207865,0.2104692925836915,0.038033466312893095,0.11440550231390144,0.04079388202220258,0.03578150848685136,1.5968605458668466,0.7043563866173159,0.3060799599875026,0.6939200400124974,0.31297163679348783,0.18677134848237098,0.6262651923382717,0.37373480766172823
858,fit1,537.8876074395307,0.4467,0.4512365413594377,687.2833801125331,0.0912,0.09887912742442084,539.6001843377877,0.4453,0.45175339295952766,0.050678302748024776,0.37906333797054687,0.047891924138128636,0.14643298485325862,0.05607348520162989,0.14603137921109088,2.660289115144764,7.853276606133322e-10,2.9520387686838523e-10,0.999999999704796,0.40205540344727225,0.0496979895122554,0.8899886746025882,0.11001132539741172
877,fit1,633.138167805117,0.5517,0.5559357973751107,868.6277414753386,0.2252,0.22805496993215058,635.356475579225,0.54990000000000006,0.554736540107758,0.024741534258386908,0.3021410486489621,0.031170272368852357,0.10317823302871104,0.03856217674091028,0.10399096899793693,2.513032234346867,1.3828536296992631e-6,5.50272634728919e-7,0.9999994497273652,0.44130868377535903,0.11342785633239894,0.7955284209142497,0.2044715790857503
908,fit12,227.59391722586605,0.1675,0.1835453149051137,174.7897236160883,0.5145,0.5268076094917158,173.99054841166472,0.5283,0.5507061958149201,0.10229140245478811,0.13311982196695182,0.10452766667697153,0.4689181580145577,0.07702443735737119,0.05252275628804521,0.41997420119390094,2.3148295121124565,0.8464335121564702,0.15356648784352983,0.103721950614159,0.4469842452007611,0.18834353308967963,0.8116564669103203
923,fit12,144.16438196327158,0.391,0.4107864860692385,168.68758573254382,0.1954,0.21656834196415056,140.32175132161217,0.4271,0.45710295283645025,0.0609154864264143,0.24619624671812784,0.07279404189992196,0.11158702721000271,0.10619834905944332,0.06533783668600764,1.53724413410159,0.6664688959971314,0.30242998380205394,0.6975700161979462,0.3256605484707691,0.13144240436568116,0.7124446395499204,0.28755536045007957
931,fit12,362.0186302422387,0.3794,0.3931365003180731,390.9153287494991,0.2674,0.272011686894554,334.619563660516,0.4651,0.4802592873804467,0.03608465223612274,0.33751765864708916,0.03949316564676728,0.22956072241865202,0.08702988644000707,0.06673733457809601,2.521791696860845,1.2261344547779025,0.3271501105329373,0.6728498894670627,0.3006920504019829,0.1795672369784638,0.6261035617699233,0.3738964382300766
